time,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,ctxt,btime,processes,procs_running,procs_blocked,cpus,sda.reads,sda.reads_merged,sda.read_sectors,sda.read_time_ms,sda.writes,sda.writes_merged,sda.write_sectors,sda.write_time_ms,sda.io_in_progress,sda.io_time_ms,sda.io_queued_ms
2015-01-04T18:15:54.672344Z,2238294,0,864188,25720754,10158,48866,0,0,0,0,3825491536,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:54.775288Z,2238343,0,864197,25720754,10158,48869,0,0,0,0,3825496288,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:54.876941Z,2238392,0,864206,25720754,10158,48872,0,0,0,0,3825501076,1420347116,160710,92,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:54.977857Z,2238440,0,864215,25720754,10158,48875,0,0,0,0,3825505886,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:55.078984Z,2238489,0,864223,25720754,10158,48879,0,0,0,0,3825510770,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:55.182409Z,2238538,0,864233,25720754,10158,48882,0,0,0,0,3825515503,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:55.283510Z,2238569,0,864241,25720773,10158,48884,0,0,0,0,3825518907,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:55.386174Z,2238593,0,864248,25720802,10158,48885,0,0,0,0,3825521750,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:55.488290Z,2238642,0,864257,25720802,10158,48888,0,0,0,0,3825526166,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:55.589280Z,2238691,0,864266,25720802,10158,48891,0,0,0,0,3825530384,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:55.691895Z,2238740,0,864275,25720802,10158,48895,0,0,0,0,3825534784,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:55.794371Z,2238789,0,864284,25720802,10158,48898,0,0,0,0,3825539309,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:55.895940Z,2238837,0,864293,25720802,10158,48901,0,0,0,0,3825543794,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:55.998061Z,2238886,0,864302,25720802,10158,48905,0,0,0,0,3825548803,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:56.100695Z,2238935,0,864311,25720802,10158,48908,0,0,0,0,3825553579,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:56.201997Z,2238983,0,864320,25720802,10158,48911,0,0,0,0,3825558356,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:56.304722Z,2239032,0,864329,25720802,10158,48915,0,0,0,0,3825563143,1420347116,160710,105,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:56.405527Z,2239070,0,864338,25720814,10158,48917,0,0,0,0,3825566974,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:56.508620Z,2239096,0,864344,25720841,10158,48918,0,0,0,0,3825569903,1420347116,160710,105,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:56.611069Z,2239146,0,864353,25720841,10158,48921,0,0,0,0,3825574742,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:56.712854Z,2239194,0,864362,25720841,10158,48925,0,0,0,0,3825579659,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:56.814433Z,2239243,0,864371,25720841,10158,48928,0,0,0,0,3825583871,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:56.916536Z,2239292,0,864380,25720841,10158,48931,0,0,0,0,3825588146,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:57.017570Z,2239340,0,864389,25720841,10158,48934,0,0,0,0,3825592821,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:57.118494Z,2239388,0,864398,25720841,10158,48937,0,0,0,0,3825597673,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:57.221239Z,2239438,0,864407,25720841,10158,48941,0,0,0,0,3825602379,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:57.322175Z,2239486,0,864416,25720841,10158,48944,0,0,0,0,3825606733,1420347116,160710,106,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:57.424412Z,2239535,0,864425,25720841,10158,48947,0,0,0,0,3825611027,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:57.525669Z,2239565,0,864433,25720862,10158,48949,0,0,0,0,3825614147,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:57.627036Z,2239590,0,864440,25720889,10158,48950,0,0,0,0,3825616966,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:57.728166Z,2239639,0,864449,25720889,10158,48953,0,0,0,0,3825621901,1420347116,160710,105,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:57.830847Z,2239688,0,864458,25720889,10158,48957,0,0,0,0,3825626867,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:57.931929Z,2239737,0,864467,25720889,10158,48960,0,0,0,0,3825631806,1420347116,160710,107,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:58.032936Z,2239770,0,864490,25720889,10158,48962,0,0,0,0,3825815700,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358007,2788708,608574592,26732484,0,583604,28054116
2015-01-04T18:15:58.133813Z,2239785,0,864531,25720889,10158,48962,0,0,0,0,3826201504,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:58.234806Z,2239801,0,864571,25720889,10158,48962,0,0,0,0,3826633799,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:58.335811Z,2239817,0,864611,25720889,10158,48962,0,0,0,0,3827067074,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:58.436359Z,2239833,0,864651,25720889,10158,48962,0,0,0,0,3827499392,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:58.537387Z,2239848,0,864693,25720889,10158,48962,0,0,0,0,3827877452,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:58.638432Z,2239861,0,864721,25720905,10158,48962,0,0,0,0,3828104148,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:58.739066Z,2239874,0,864727,25720947,10158,48962,0,0,0,0,3828105451,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:58.840416Z,2239887,0,864746,25720973,10158,48962,0,0,0,0,3828272204,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:58.941873Z,2239903,0,864786,25720973,10158,48962,0,0,0,0,3828705672,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:59.043521Z,2239919,0,864827,25720973,10158,48962,0,0,0,0,3829138464,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:59.144506Z,2239935,0,864867,25720973,10158,48962,0,0,0,0,3829554897,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:59.245501Z,2239950,0,864908,25720973,10158,48962,0,0,0,0,3829916404,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:59.346431Z,2239965,0,864950,25720973,10158,48962,0,0,0,0,3830285297,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:59.447466Z,2239980,0,864991,25720973,10158,48962,0,0,0,0,3830647260,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:59.548448Z,2239995,0,865032,25720973,10158,48962,0,0,0,0,3831012782,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:59.649259Z,2240011,0,865072,25720973,10158,48962,0,0,0,0,3831374375,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:59.750467Z,2240026,0,865114,25720973,10158,48962,0,0,0,0,3831749570,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:59.851670Z,2240040,0,865138,25720993,10158,48962,0,0,0,0,3831940963,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:15:59.952334Z,2240052,0,865144,25721036,10158,48962,0,0,0,0,3831942207,1420347116,160710,5,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:00.053379Z,2240066,0,865167,25721056,10158,48962,0,0,0,0,3832164737,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:00.155160Z,2240082,0,865207,25721056,10158,48962,0,0,0,0,3832605174,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:00.256145Z,2240099,0,865247,25721056,10158,48962,0,0,0,0,3833026118,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:00.357127Z,2240115,0,865287,25721056,10158,48962,0,0,0,0,3833465739,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:00.458107Z,2240131,0,865327,25721056,10158,48962,0,0,0,0,3833901225,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:00.560207Z,2240147,0,865368,25721056,10158,48962,0,0,0,0,3834333105,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:00.661186Z,2240162,0,865408,25721056,10158,48962,0,0,0,0,3834738652,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:00.762164Z,2240177,0,865450,25721056,10158,48962,0,0,0,0,3835106785,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:00.863142Z,2240193,0,865491,25721056,10158,48962,0,0,0,0,3835470183,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:00.964129Z,2240208,0,865531,25721056,10158,48963,0,0,0,0,3835854918,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:01.065110Z,2240222,0,865549,25721082,10158,48963,0,0,0,0,3836011433,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:01.165680Z,2240235,0,865555,25721124,10158,48963,0,0,0,0,3836012692,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:01.266535Z,2240250,0,865589,25721132,10158,48963,0,0,0,0,3836338405,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:01.367536Z,2240266,0,865629,25721132,10158,48963,0,0,0,0,3836733113,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:01.468521Z,2240281,0,865670,25721132,10158,48963,0,0,0,0,3837102437,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:01.571361Z,2240297,0,865711,25721132,10158,48963,0,0,0,0,3837472927,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:01.672068Z,2240312,0,865752,25721132,10158,48963,0,0,0,0,3837836322,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:01.772748Z,2240327,0,865793,25721132,10158,48963,0,0,0,0,3838215496,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:01.875497Z,2240344,0,865834,25721132,10158,48963,0,0,0,0,3838661885,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:01.976573Z,2240360,0,865873,25721132,10158,48963,0,0,0,0,3839086085,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:02.077217Z,2240376,0,865914,25721132,10158,48963,0,0,0,0,3839520086,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:02.177966Z,2240391,0,865954,25721132,10158,48963,0,0,0,0,3839956652,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:02.279196Z,2240403,0,865963,25721171,10158,48963,0,0,0,0,3839996275,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:02.380731Z,2240414,0,865969,25721215,10158,48963,0,0,0,0,3839997514,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:02.481281Z,2240430,0,866001,25721224,10158,48963,0,0,0,0,3840333192,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:02.583105Z,2240446,0,866041,25721224,10158,48963,0,0,0,0,3840773466,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:02.683907Z,2240462,0,866081,25721224,10158,48963,0,0,0,0,3841209875,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:02.784470Z,2240478,0,866121,25721224,10158,48963,0,0,0,0,3841602693,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:02.885582Z,2240493,0,866162,25721224,10158,48963,0,0,0,0,3841977329,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:02.987494Z,2240511,0,866201,25721224,10158,48963,0,0,0,0,3842390551,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:03.088313Z,2240527,0,866241,25721224,10158,48963,0,0,0,0,3842830042,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358009,2788710,608574624,26732492,0,583612,28054124
2015-01-04T18:16:03.189087Z,2240543,0,866280,25721224,10158,48963,0,0,0,0,3843273480,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:03.289894Z,2240559,0,866321,25721224,10158,48963,0,0,0,0,3843696931,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:03.390716Z,2240575,0,866360,25721224,10158,48963,0,0,0,0,3844127199,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:03.492313Z,2240587,0,866372,25721260,10158,48963,0,0,0,0,3844208953,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:03.593090Z,2240600,0,866378,25721302,10158,48963,0,0,0,0,3844210186,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:03.697800Z,2240616,0,866417,25721305,10158,48963,0,0,0,0,3844648209,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:03.798991Z,2240633,0,866457,25721305,10158,48963,0,0,0,0,3845095095,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:03.899699Z,2240648,0,866497,25721305,10158,48963,0,0,0,0,3845476782,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:04.002090Z,2240672,0,866531,25721305,10158,48964,0,0,0,0,3845779624,1420347116,160710,76,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:04.106314Z,2240721,0,866541,25721305,10158,48967,0,0,0,0,3845785220,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:04.207461Z,2240769,0,866550,25721305,10158,48970,0,0,0,0,3845789490,1420347116,160710,105,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:04.310373Z,2240819,0,866560,25721305,10158,48973,0,0,0,0,3845793936,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:04.412205Z,2240867,0,866569,25721305,10158,48977,0,0,0,0,3845798255,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:04.515826Z,2240917,0,866578,25721305,10158,48980,0,0,0,0,3845802615,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:04.617039Z,2240961,0,866587,25721310,10158,48983,0,0,0,0,3845806894,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:04.718598Z,2240979,0,866593,25721345,10158,48983,0,0,0,0,3845809146,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:04.820727Z,2241028,0,866602,25721345,10158,48987,0,0,0,0,3845813688,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:04.925574Z,2241079,0,866611,25721345,10158,48990,0,0,0,0,3845817966,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:05.027945Z,2241128,0,866619,25721345,10158,48993,0,0,0,0,3845822786,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:05.131222Z,2241178,0,866628,25721345,10158,48997,0,0,0,0,3845827802,1420347116,160710,106,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:05.233470Z,2241227,0,866637,25721345,10158,49000,0,0,0,0,3845832276,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:05.335739Z,2241276,0,866646,25721345,10158,49003,0,0,0,0,3845836536,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:05.438017Z,2241325,0,866655,25721345,10158,49006,0,0,0,0,3845841046,1420347116,160710,106,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:05.539878Z,2241373,0,866664,25721345,10158,49010,0,0,0,0,3845845364,1420347116,160710,106,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:05.640721Z,2241421,0,866673,25721345,10158,49013,0,0,0,0,3845850152,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:05.741550Z,2241457,0,866681,25721359,10158,49015,0,0,0,0,3845853557,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:05.842409Z,2241483,0,866688,25721385,10158,49017,0,0,0,0,3845856531,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:05.944335Z,2241533,0,866697,25721385,10158,49020,0,0,0,0,3845861377,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:06.046655Z,2241581,0,866706,25721385,10158,49023,0,0,0,0,3845865781,1420347116,160710,106,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:06.149355Z,2241630,0,866715,25721385,10158,49026,0,0,0,0,3845870805,1420347116,160710,105,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:06.251523Z,2241679,0,866724,25721385,10158,49030,0,0,0,0,3845875698,1420347116,160710,101,0,6,584711,1143789,15793838,1357568,2358011,2788711,608574648,26732492,0,583612,28054124
2015-01-04T18:16:06.352384Z,2241726,0,866734,25721385,10158,49033,0,0,0,0,3845879882,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:06.455570Z,2241775,0,866743,25721385,10158,49037,0,0,0,0,3845884907,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:06.558453Z,2241825,0,866752,25721385,10158,49040,0,0,0,0,3845889422,1420347116,160710,105,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:06.660891Z,2241873,0,866761,25721385,10158,49043,0,0,0,0,3845893707,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:06.762706Z,2241922,0,866770,25721385,10158,49047,0,0,0,0,3845898356,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:06.863612Z,2241950,0,866777,25721409,10158,49048,0,0,0,0,3845901530,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:06.964391Z,2241976,0,866784,25721435,10158,49050,0,0,0,0,3845904386,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:07.066525Z,2242025,0,866793,25721435,10158,49053,0,0,0,0,3845909224,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:07.169669Z,2242075,0,866802,25721435,10158,49056,0,0,0,0,3845914187,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:07.272043Z,2242124,0,866811,25721435,10158,49059,0,0,0,0,3845918784,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:07.374186Z,2242173,0,866819,25721435,10158,49063,0,0,0,0,3845923684,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:07.477707Z,2242223,0,866828,25721435,10158,49066,0,0,0,0,3845928110,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:07.578880Z,2242272,0,866837,25721435,10158,49069,0,0,0,0,3845932253,1420347116,160710,102,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:07.680127Z,2242320,0,866846,25721435,10158,49072,0,0,0,0,3845936373,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:07.783561Z,2242370,0,866855,25721435,10158,49075,0,0,0,0,3845940831,1420347116,160710,104,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:07.887088Z,2242420,0,866864,25721435,10158,49079,0,0,0,0,3845945428,1420347116,160710,103,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
2015-01-04T18:16:07.988090Z,2242449,0,866871,25721457,10158,49080,0,0,0,0,3845948379,1420347116,160710,3,0,6,584711,1143789,15793838,1357568,2358053,2788711,608617496,26732980,0,583644,28054612
